ID;Autor (Ano);DOI;País;Revista;Tipo de estudo;Cultura;Cultura Adj;Bioinsumo;Categoria;Origem;Microrganismo/Ingrediente ativo;Tratamento;Classe;Objetivo;Delineamento;Nº repetições;Forma de aplicação;Dose;Época de aplicação;Condições edafoclimáticas;Tipo de solo;Germinacao (%);Estande inicial (plantas m⁻²);Estande final (plantas m⁻²);Altura de planta (cm);Diâmetro do caule (mm);Comprimento de raiz (cm);Volume radicular (cm³);Área radicular (cm²);Massa fresca da parte aérea (g planta⁻¹);Massa seca da parte aérea (g planta⁻¹);Massa fresca de raízes (g planta⁻¹);Massa seca de raízes (g planta⁻¹);Massa seca total (g planta⁻¹);Área foliar (cm² planta⁻¹);Índice de área foliar (IAF);Número de folhas (planta⁻¹);Número de perfilhos (planta⁻¹);Número de panículas (planta⁻¹);Número de vagens (planta⁻¹);Número de grãos por panícula;Número de grãos por vagem;Peso de 100 grãos (g);Peso de 1.000 grãos (g);Massa de grãos por planta (g planta⁻¹);Produtividade (kg ha⁻¹);Incremento de produtividade (%);Clorofila (SPAD);Fotossíntese líquida (μmol CO₂ m⁻² s⁻¹);Transpiração (mmol H₂O m⁻² s⁻¹);Condutância estomática (mol H₂O m⁻² s⁻¹);Eficiência do uso da água;Nitrogênio foliar (g kg⁻¹);Fósforo foliar (g kg⁻¹);Potássio foliar (g kg⁻¹);Acúmulo de nutrientes (kg ha⁻¹);Incidência de doença (%);Severidade de doença (%);Controle de doença (%);População de pragas;Controle de pragas (%);Biomassa microbiana (mg C kg⁻¹ solo);Respiração basal (mg C-CO₂ kg⁻¹ dia⁻¹);Atividade enzimática (μg pNP g⁻¹ h⁻¹);Colonização micorrízica (%);pH do solo;Matéria orgânica (g dm⁻³);Carbono orgânico (g kg⁻¹);Densidade do solo (g cm⁻³);Porosidade total (%);Umidade do solo (%);Redução de fertilizantes (%);Redução de pesticidas (%);Emissões de GEE (t CO₂ eq ha⁻¹);Sequestro de carbono (Mg C ha⁻¹);Saúde do solo;Eficiência nutricional;Impacto ambiental;Principais resultados;Limitações;Financiamento;Conflito de interesses;Risco de viés (JBI);Observações;Revisor
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Enterobacter sp. HSTU-ABk38;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Endófito isolado de raízes, caules ou folhas de arroz em Dinajpur, Bangladesh;Enterobacter sp. HSTU-ABk38;Enterobacter sp. HSTU-ABk38 — avaliação aos 12 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; tratamento bacteriano após 24 h.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;97,78;;;6,53;;9,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 97.78%; parte aérea 6.53 cm; raiz 9.17 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;"Dados da Tabela 3. Altura de planta corresponde ao comprimento da parte aérea da plântula. A germinação foi repetida nas linhas de 8 e 12 dias para rastreabilidade do tratamento; médias e erros-padrão publicados, letras estatísticas mantidas apenas como referência da tabela. JBI não aplicado por informação insuficiente.";Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Serratia marcescens HSTU-ABk41;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Endófito isolado de raízes, caules ou folhas de arroz em Dinajpur, Bangladesh;Serratia marcescens HSTU-ABk41;Serratia marcescens HSTU-ABk41 — avaliação aos 8 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; tratamento bacteriano após 24 h.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 8 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;4,77;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 4.77 cm; raiz 6 cm aos 8 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;"Dados da Tabela 3. Altura de planta corresponde ao comprimento da parte aérea da plântula. A germinação foi repetida nas linhas de 8 e 12 dias para rastreabilidade do tratamento; médias e erros-padrão publicados, letras estatísticas mantidas apenas como referência da tabela. JBI não aplicado por informação insuficiente.";Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Serratia marcescens HSTU-ABk41;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Endófito isolado de raízes, caules ou folhas de arroz em Dinajpur, Bangladesh;Serratia marcescens HSTU-ABk41;Serratia marcescens HSTU-ABk41 — avaliação aos 12 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; tratamento bacteriano após 24 h.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;7,33;;7,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 7.33 cm; raiz 7.83 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;"Dados da Tabela 3. Altura de planta corresponde ao comprimento da parte aérea da plântula. A germinação foi repetida nas linhas de 8 e 12 dias para rastreabilidade do tratamento; médias e erros-padrão publicados, letras estatísticas mantidas apenas como referência da tabela. JBI não aplicado por informação insuficiente.";Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Água destilada autoclavada;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;;;Controle sem endófito — avaliação aos 8 dias;Controle;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; tratamento bacteriano após 24 h.";;Sem inoculação bacteriana;;"24 h após a semeadura; avaliação aos 8 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;82,22;;;3,27;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 82.22%; parte aérea 3.27 cm; raiz 4 cm aos 8 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;"Dados da Tabela 3. Altura de planta corresponde ao comprimento da parte aérea da plântula. A germinação foi repetida nas linhas de 8 e 12 dias para rastreabilidade do tratamento; médias e erros-padrão publicados, letras estatísticas mantidas apenas como referência da tabela. JBI não aplicado por informação insuficiente.";Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Água destilada autoclavada;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;;;Controle sem endófito — avaliação aos 12 dias;Controle;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; tratamento bacteriano após 24 h.";;Sem inoculação bacteriana;;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;82,22;;;4,6;;6,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 82.22%; parte aérea 4.6 cm; raiz 6.13 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;"Dados da Tabela 3. Altura de planta corresponde ao comprimento da parte aérea da plântula. A germinação foi repetida nas linhas de 8 e 12 dias para rastreabilidade do tratamento; médias e erros-padrão publicados, letras estatísticas mantidas apenas como referência da tabela. JBI não aplicado por informação insuficiente.";Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 1;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Klebsiella sp. HSTU-Bk11; Acinetobacter sp. HSTU-Abk29; Citrobacter sp. HSTU-Abk30; Enterobacter cloacae HSTU-Abk39";Consórcio 1 — avaliação aos 8 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 8 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;96,67;;;6,45;;6,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 96.67%; parte aérea 6.45 cm; raiz 6.65 cm aos 8 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 1;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Klebsiella sp. HSTU-Bk11; Acinetobacter sp. HSTU-Abk29; Citrobacter sp. HSTU-Abk30; Enterobacter cloacae HSTU-Abk39";Consórcio 1 — avaliação aos 12 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;96,67;;;8,5;;8,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 96.67%; parte aérea 8.5 cm; raiz 8.75 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 2;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Enterobacter cloacae HSTU-Abk37; Enterobacter ludwigii HSTU-Abk40; Acinetobacter baumannii HSTU-ABK42; Klebsiella sp. HSTU-Abk31; Acinetobacter sp. HSTU-Bk12";Consórcio 2 — avaliação aos 8 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 8 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;6,4;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 6.4 cm; raiz 5.7 cm aos 8 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 2;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Enterobacter cloacae HSTU-Abk37; Enterobacter ludwigii HSTU-Abk40; Acinetobacter baumannii HSTU-ABK42; Klebsiella sp. HSTU-Abk31; Acinetobacter sp. HSTU-Bk12";Consórcio 2 — avaliação aos 12 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;8,7;;8,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 8.7 cm; raiz 8.15 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 3;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Pseudomonas sp. HSTU-Bk13; Citrobacter sp. HSTU-Bk14; Acinetobacter sp. HSTU-Bk15; Acinetobacter sp. HSTU-Abk32; Burkholderia sp. HSTU-ABK33";Consórcio 3 — avaliação aos 8 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 8 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;5,5;;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 5.5 cm; raiz 6.5 cm aos 8 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 3;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Pseudomonas sp. HSTU-Bk13; Citrobacter sp. HSTU-Bk14; Acinetobacter sp. HSTU-Bk15; Acinetobacter sp. HSTU-Abk32; Burkholderia sp. HSTU-ABK33";Consórcio 3 — avaliação aos 12 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;8,8;;7,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 8.8 cm; raiz 7.15 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 4;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Acinetobacter sp. HSTU-Abk34; Enterobacter sp. HSTU-ABk36; Enterobacter sp. HSTU-Abk38; Serratia marcescens HSTU-Abk41";Consórcio 4 — avaliação aos 8 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 8 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;9,75;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 9.75 cm; raiz 7.1 cm aos 8 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Consórcio 4;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;Consórcio sintético de endófitos isolados de arroz em Dinajpur, Bangladesh;"Acinetobacter sp. HSTU-Abk34; Enterobacter sp. HSTU-ABk36; Enterobacter sp. HSTU-Abk38; Serratia marcescens HSTU-Abk41";Consórcio 4 — avaliação aos 12 dias;Bactéria;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;100 µL de inóculo por placa;Aproximadamente 10⁶ UFC mL⁻¹;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;7,5;;7,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 7.5 cm; raiz 7.25 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Água destilada autoclavada;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;;;Controle sem consórcio — avaliação aos 8 dias;Controle;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;Sem inoculação bacteriana;;"24 h após a semeadura; avaliação aos 8 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;4,55;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 4.55 cm; raiz 6 cm aos 8 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio de germinação em placa de Petri — consórcios;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Água destilada autoclavada;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;;;Controle sem consórcio — avaliação aos 12 dias;Controle;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Placas com 25 sementes em ágar esterilizado a 1%; consórcios testados separadamente.";;Sem inoculação bacteriana;;"24 h após a semeadura; avaliação aos 12 dias";Condição asséptica em placa de Petri com ágar esterilizado a 1%.;;93,33;;;5,85;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Germinação 93.33%; parte aérea 5.85 cm; raiz 5.5 cm aos 12 dias.";;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Dados da Tabela 3. Altura corresponde ao comprimento da parte aérea da plântula. Germinação repetida por época para rastreabilidade. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio em vasos sob condições naturais;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Sem bioinsumo;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;;;Vasos — Controle — somente solo;Controle;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Onze tratamentos em vasos; tratamentos bacterianos em triplicata.";3;;;Ciclo até 120 dias após o transplantio;"Condições naturais no campo da Hajee Mohammad Danesh Science and Technology University, Dinajpur; solo seco, esterilizado e pulverizado em vasos.";Solo seco, esterilizado e pulverizado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tratamento do ensaio em vasos usado para comparar crescimento, clorofila, biomassa e rendimento.;;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Valores absolutos de crescimento, clorofila, biomassa e rendimento foram apresentados em gráficos sem rótulos numéricos seguros. A redução de fertilizante foi registrada somente nos tratamentos com consórcios, conforme conclusão do artigo. JBI não aplicado por informação insuficiente.;Maria
16;Prodhan et al. (2023);10.3390/microorganisms11071821;Bangladesh;Microorganisms;Ensaio em vasos sob condições naturais;Arroz (Oryza sativa L.), genótipo Shonamukhi;Arroz;Fertilizante/composto convencional;Bioestimulante microbiano/endófito bacteriano degradador de clorpirifós;;;Vasos — Fertilizante — solo + 100% ureia;Controle;Isolar e caracterizar bactérias endofíticas mineralizadoras de pesticidas e avaliar isolados e consórcios sintéticos como promotores do crescimento e rendimento do arroz.;"Onze tratamentos em vasos; tratamentos bacterianos em triplicata.";3;;;Ciclo até 120 dias após o transplantio;"Condições naturais no campo da Hajee Mohammad Danesh Science and Technology University, Dinajpur; solo seco, esterilizado e pulverizado em vasos.";Solo seco, esterilizado e pulverizado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tratamento do ensaio em vasos usado para comparar crescimento, clorofila, biomassa e rendimento.;;"Deanship of Scientific Research, King Faisal University (Researcher Track, Grant 3636); Ministry of Science and Technology, Bangladesh (39.00.0000.009.14.008.19/BS-304/315, 2018–2019).";Os autores declararam não possuir conflito de interesses.;;Valores absolutos de crescimento, clorofila, biomassa e rendimento foram apresentados em gráficos sem rótulos numéricos seguros. A redução de fertilizante foi registrada somente nos tratamentos com consórcios, conforme conclusão do artigo. JBI não aplicado por informação insuficiente.;Maria
